 #Meta stability limit
 #Tl (K)	Pl (bar)	vl (m3/mol)	Tg (K)	Pg (bar)	vg (m3/mol)
  2.7402627423E+002 -1.5919710158E+001  6.2251426917E-005  2.4354776334E+002  3.0608019659E+001  2.9770168782E-004
  2.7523322326E+002 -1.1265270105E+001  6.2837446275E-005  2.4597385281E+002  3.1627456002E+001  2.9000164491E-004
  2.7644017229E+002 -6.6930410731E+000  6.3444712830E-005  2.4839994228E+002  3.2680177270E+001  2.8243401627E-004
  2.7764712132E+002 -2.2032016200E+000  6.4074796270E-005  2.5082603174E+002  3.3767710282E+001  2.7499187848E-004
  2.7885407035E+002  2.2040183245E+000  6.4729454466E-005  2.5325212121E+002  3.4891703937E+001  2.6766825274E-004
  2.8006101938E+002  6.5283318273E+000  6.5410665905E-005  2.5567821068E+002  3.6053944574E+001  2.6045605162E-004
  2.8126796841E+002  1.0769388311E+001  6.6120669637E-005  2.5810430014E+002  3.7256374082E+001  2.5334801617E-004
  2.8247491744E+002  1.4926765668E+001  6.6862014924E-005  2.6053038961E+002  3.8501111427E+001  2.4633664014E-004
  2.8368186647E+002  1.8999960821E+001  6.7637623650E-005  2.6295647907E+002  3.9790478431E+001  2.3941407741E-004
  2.8488881551E+002  2.2988378311E+001  6.8450869717E-005  2.6538256854E+002  4.1127030960E+001  2.3257202640E-004
  2.8609576454E+002  2.6891316377E+001  6.9305681424E-005  2.6780865801E+002  4.2513597045E+001  2.2580158347E-004
  2.8730271357E+002  3.0707949757E+001  7.0206675470E-005  2.7023474747E+002  4.3953324012E+001  2.1909305320E-004
  2.8850966260E+002  3.4437308178E+001  7.1159335386E-005  2.7266083694E+002  4.5449737545E+001  2.1243569778E-004
  2.8971661163E+002  3.8078249043E+001  7.2170253734E-005  2.7508692641E+002  4.7006816800E+001  2.0581739887E-004
  2.9092356066E+002  4.1629422162E+001  7.3247468261E-005  2.7751301587E+002  4.8629091611E+001  1.9922418986E-004
  2.9213050969E+002  4.5089223285E+001  7.4400940628E-005  2.7993910534E+002  5.0321770785E+001  1.9263959099E-004
  2.9333745872E+002  4.8455731459E+001  7.5643259109E-005  2.8236519480E+002  5.2090915468E+001  1.8604363436E-004
  2.9454440775E+002  5.1726622191E+001  7.6990707936E-005  2.8479128427E+002  5.3943679986E+001  1.7941137928E-004
  2.9575135678E+002  5.4899042972E+001  7.8464967432E-005  2.8721737374E+002  5.5888657914E+001  1.7271055043E-004
  2.9695830581E+002  5.7969427263E+001  8.0095968031E-005  2.8964346320E+002  5.7936400502E+001  1.6589756657E-004
  2.9816525485E+002  6.0933201390E+001  8.1927026117E-005  2.9206955267E+002  6.0100235641E+001  1.5891038150E-004
  2.9937220388E+002  6.3784289217E+001  8.4024979604E-005  2.9449564214E+002  6.2397655494E+001  1.5165432553E-004
  3.0057915291E+002  6.6514189507E+001  8.6502960546E-005  2.9692173160E+002  6.4852908298E+001  1.4397022063E-004
  3.0178610194E+002  6.9109985977E+001  8.9582816347E-005  2.9934782107E+002  6.7502604306E+001  1.3554675940E-004
  3.0299305097E+002  7.1548805425E+001  9.3840773303E-005  3.0177391053E+002  7.0411376102E+001  1.2557468746E-004
  3.0420000000E+002  7.3765000000E+001  1.0539924874E-004  3.0420000000E+002  7.3765000000E+001  1.0540019252E-004
